url,name,size,alcohol,description,reviews
/product/paul-dolan-vineyards-organically-grown-sauvignon-blanc-2018/526335,Paul Dolan Vineyards Organically Grown Sauvignon Blanc 2018,750,14.3,"Grown along the northern banks of the Russian River, a region prized for its vibrant, lush wines, the Paul Dolan Vineyards Sauvignon Blanc tastes of brightly refreshing kiwi and citrus zest with an aromatic lemongrass perfume. View More","{'TP': 'Silky and smooth with mellow, juicy apple fruit; lush and tangy, balanced and deep; elegant, charming and long, a Sauvignon for grown-ups. Organic.'}"
/product/j-lohr-arroyo-vista-vineyard-series-chardonnay-2016/417022,J. Lohr Arroyo Vista Vineyard Series Chardonnay 2016,750,14.5,"Medium straw yellow in color, this 2016 Arroyo Vista Chardonnay exhibits intriguing aromas of lemon cream, white peach, caramel, crème brûlée and toasted hazelnuts. The rich palate texture is derived from the use of classic Burgundian techniques, such as primary and malolactic fermentation in French oak barrels and weekly stirring of the lees during aging. The texture is balanced by fresh flavors of stone, citrus fruit, and baked apple, with a long, sweet oak finish.  Pair with herb chicken with toasted hazelnuts, seared scallops with lemon tarragon or triple creme brie cheese. View More","{'WE': 'Tight-grained oak aromas meet with lemon rind, lime blossom and a touch of smoke on the nose of this bottling. The savory palate is reminiscent of smoked chicken in a lemony herb sauce, dusted with sea salt and framed with a solid structure and acidic verve.'}"
/product/laetitia-estate-chardonnay-2016/527250,Laetitia Estate Chardonnay 2016,750,0,"Energetic fruit and mineral-driven notes of ripe quince, green apple and crushed chalk transition into delicate aromas of jasmine, apricot preserves and spiced tea. This Chardonnay offers a spicy anise character that weaves throughout the honeyed finish and crisp acidity. Ripe and delicious, this brings the richness of honey and the rigor of minerality into perfect balance. View More","{'V': '(25% new French oak) Pale bright yellow-gold. Mineral-tinged nectarine, orange and white flowers on the intensely perfumed nose. Smooth, focused and dry in the mouth, offering energetic citrus and orchard fruit flavors complemented by suggestions of sweet butter and smoky lees. Shows very good depth as well as energy and finishes minerally and long, featuring lingering Meyer lemon and smoky mineral notes.'}"
/product/bodegas-nieto-senetiner-don-nicanor-malbec-2016/397504,Bodegas Nieto Senetiner Don Nicanor Malbec 2016,750,0,"Intense wine with well-defined profile, deep red hue with remarkable shades of purple and blue. The nose has intense aromas of plum and cassis with subtle vanilla notes. The mouth is elegant, fresh, delicate and has medium structure. View More","{'TA': '“We should be looking for fruit in Malbec,” says Santiago Mayorga, but not over-ripe fruit in his case. This deeply coloured, old wood-aged cuvée from Luján de Cuyo and the Uco Valley has bright red cherry and strawberry fruit and crunchy finish. 2019-23. Alcohol: 14%', 'JS': 'This pure malbec shows dark berries, crushed strawberries, lemons and hints of almonds.Medium to full body, firm tannins and a vibrant, fresh finish. Drink now.'}"
/product/tintonegro-limestone-block-malbec-2015/434539,TintoNegro Limestone Block Malbec 2015,750,14,"At an elevation of 4,000’, at the very foot of the majestic Andes, soils have a marked limestone character – from patches of rocky surface soil to a shallow sub soil of round rocks. These Limestone Lots impart a mineral texture to the wines produced here. Malbec has a wonderful affinity for co-fermentation – vinifying with small amounts of Cabernet Franc intensifies Malbec’s floral character while the limestone soil profile lends finely grained tannins. View More","{'JS': 'This has a very dense and chalky character with crushed stones and cherry flavors. Medium-bodied, silky and long on the finish. Tight and bright.', 'RP': ""A step up in complexity and intensity, the 2015 Malbec Limestone Block is sourced from a single vineyard in the Chacayes zone where the soils are rich in limestone, hence the name. There is a little bit of Cabernet Franc here, and it's all fermented in concrete vats and matured in neutral, well-seasoned oak barrels. The palate is quite soft, with round tannins and moderate acidity.""}"
/product/finca-villacreces-ribera-del-duero-2015/507628,Finca Villacreces Ribera del Duero 2015,750,0,"Inky purple in color, this wine has an expressive bouquet of mocha/espresso, pain grille, graphite, wild blueberries and blackberry liqueur. On the palate, it is full-bodied, full-flavored, and plush, with layers of spicy black fruits. The wine is balanced and complex, showing a long finish with smoky notes. View More","{'JS': 'A solid dose of violety florals, ripe plum and dark berry fruit. Tannins push this wine along while a youthful energy pervades. Structure, concentration and balance. Best from 2020.', 'JD': 'From a site the borders Vega Sicilia (I think that’s a good neighbor to have), the 2015 Finca Villacreces is a blockbuster blend of 86% Tempranillo and the balance equal parts Cabernet Sauvignon and Merlot. Aged 14 months in new French oak, it boasts a deep, saturated purple color as well as pedal-to-the-metal notes of blackcurrants, white chocolate, raspberries, and lead pencil. With full-bodied richness, a ripe, sexy texture, and building tannin, it has plenty of fruit yet still has a terrific sense of purity and elegance. It’s a beautiful wine that I suspect will keep for a decade or more.', 'WS': 'This big red delivers currant and blackberry flavors, with licorice, tar, loamy earth and mineral notes that add depth and balance. Juicy acidity balances the assertive but well-integrated tannins. Drink now through 2035.', 'W&S': 'Consider the tannins, with their firm grip, and then the fruit that surrounds those tannic claws, rich in raspberry and sweet strawberry flavors, with a background of chestnut and spice. This youthful wine will develop over five or more years in the bottle. It’s a selection of the lowest-yielding plots of the 160 acres Villacreces has in Quintanilla de Onésimo.', 'RP': ""The eponymous red 2015 Finca Villacreces is a dark, ripe and concentrated blend of Tempranillo with 10% Cabernet Sauvignon and 4% Merlot produced in a slightly international style with plenty of oak flavors and aromas. It's a rich, full-bodied red with plenty of tannins in need of some more time in bottle and powerful food.""}"
/product/fattoria-la-lecciaia-brunello-di-montalcino-2013/519714,Fattoria La Lecciaia Brunello di Montalcino 2013,750,0,"Color: intense ruby ??red, garnet tends with aging. Aromas are characteristic and intense. Dry, warm, slightly tannic, robust and harmonious.  A wine with a high alcohol content and long aging, it is marketed in the fifth year after the harvest, after spending three and a half years in large oak barrels followed by at least 4 months of aging in bottle. 
At the table it goes very well with game and meat. Excellent with aged cheeses, alone as a meditation wine.  View More","{'JS': 'A wealth of dried cherry and flower aromas follow through to a full body, fine tannins and a raspberry and cherry aftertaste. A fruity yet subtle red. A beauty. Fantastic for the vintage. Drinkable but so much better in 2020.', 'V': 'Bright deep red. The pure, enticing nose hints at raspberry, gunflint, licorice, and minerals. Dense but juicy, this boasts terrific energy and an enticing mineral overlay to its bright, precise red berry and floral flavors. Outstanding focus and lift here, but this will need time to expand. Finishes with building but subtle concentration and great length. Knockout stuff.'}"
/product/neyen-espiritu-de-apalta-2014/516320,Neyen Espiritu de Apalta 2014,750,0, View More,"{'TA': 'Rodrigo Soto is a brilliant blender, producing wonders with this Colchagua cuvée of Cabernet Sauvignon and Carmenère. Ripe but not over-ripe, it’s grassy, refreshing and complete, with liquorice and green pepper notes and deftly handled oak. 2019-30. Alcohol: 13.5%'}"
/product/atlas-peak-napa-valley-cabernet-sauvignon-2015/396759,Atlas Peak Napa Valley Cabernet Sauvignon 2015,750,0,"Deep red in color the Atlas Peak Napa Valley Cabernet Sauvignon expresses notes of red cherry, currants and licorice on the nose. Robust and full-bodied with supple tannins and dense blackberry fruit. Flavors of mocha, molasses, blueberry, and pepper dominate with back notes of plum and graphite on the finish. Pair with salt-crusted beef tenderloin, classic rib-eye roast, herbed potatoes, simple sautéed mushrooms with chives, hard cheeses. View More",{}
/product/montagu-silver-ghost-cabernet-sauvignon-2015/354791,Montagu Silver Ghost Cabernet Sauvignon 2015,750,0,"Silver Ghost is a full-bodied, opulent Cabernet Sauvignon crafted from some of Napa Valley’s finest vineyards. Complex aromas of black cherry, blueberry and cassis perfectly complement the wine’s rich, deep purple hue. The palate reveals lush fruit and notes of espresso, mocha, and toast providing a rich texture and depth guaranteed to please the palate long after the last sip. View More",{}
/product/chateau-suduiraut-sauternes-2016/202549,Chateau Suduiraut Sauternes 2016,750,0,"This wine is hand crafted at every stage of its elaboration and reveals remarkable finesse and complexity and a golden color reminiscent of the sun that made it possible. With age the bright gold evolves to a dark amber color. It has extensive life span. This wine powerfully and harmoniously combines fruit and floral aromas with roasted and candied notes. The superlative elegance of the wine comes from a match of total opposites (a voluptuous texture, mineral freshness and the heat of spices). Château Suduiraut is designed for all those who enjoy sensory and emotional experiences that are botch rich and full of surprises and leave a lasting memory. View More","{'WE': ""This is a dense wine, full of rich fruit, bitter orange and apricot. Its ripe fruit is balanced by the intense botrytis while it is also freshened by the wine's acidity. This is a great wine with a long-term future. Barrel Sample: 95–97 Points"", 'V': 'The 2016 Suduiraut is fabulous. Crème br?lée, passion fruit, tangerine peel and exotic floral notes all race out of the glass. I marvel at how Suduiraut can deliver so much flavor intensity and yet remain so gracious and classy. The 140 grams of residual sugar are very well integrated. This is such a gorgeous wine.', 'JS': 'A very concentrated Sauternes with a cornucopia of dried papaya, pineapple and mango, plus candied orange and tropical flowers that bowl you over. Although it stays in the background, there’s great acidity in this wine that keeps it very straight and clean, in spite of the luscious extravagance. Bright, citrusy finish. Drink or hold.', 'RP': 'Pale lemon in color, the 2016 Suduiraut rocks up out of the glass with notes of honey-drizzled peaches, lime cordial and orange oil plus wafts of lanolin, pie crust and crushed rocks. The palate packs a wallop with intense flavor layers and a gorgeous texture, finishing with fantastic freshness.', 'JD': 'As to the Sauternes, the 2016 Château Suduiraut boasts a medium gold color and a fresh, clean, beautifully perfumed bouquet of orange blossom, honeyed pineapple, and flowers, with notable botrytis, which can be lacking in a number of Sauternes in 2016. With moderate acidity, a fleshy, full-bodied texture, and loads of fruits, it’s geared more toward drinking over the coming 10-15 years than any over-the-top cellaring.', 'WS': ""This is a powerful style, with a mix of creamed pear, fig, papaya and persimmon flavors liberally laced with crème brûlée and orange blossom honey notes, through a ginger-tinged finish. In line with the vintage's forward persona, but this has notably more breadth and depth than most of its peers. Best from 2023 through 2038.""}"
/product/blanc-de-bleu-cuvee-mousseux/140728,Blanc de Bleu Cuvee Mousseux,750,11,"""We start with the base wine, which is the same fruit used in their our high-end, methode champenoise programs. A natural yeast fermentation then adds bubbles and imparts a pleasant pastry-like character. Next they we introduce a small amount of blueberry flavor that leaves a lovely element of surprise and refreshment. The processing of these elements at their peak help craft Blanc de Bleu’s unique flavor and palate-pleasing complexity. This method is why people are pleasantly surprised to find the wine dry and crisp, instead of another overly sweet, flavored wine.” - Bronco Wine’s Champagne Master  View More","{'WW': 'COMMENTARY: I hate to admit it, but over 40 years in the wine business has turned me into a bit of an elitist. As I approached this blue bubbly, I was skeptical and not wanting to like it. When I tasted it, while it is not as dry as most ""bruts,"" it was quite delicious and pleasurable. The Blanc de Bleu® Cuvée Mousseux is an attractive and well-made sparkling wine. I am now hoping to revert from my "" wine geekiness."" and to rejoin the rest of the real world. TASTING NOTES: This wine is fluorescent and translucent blue in its appearance— flamboyant to say the least, and asking me to put away my notebook, and enjoy. In the aroma and on the palate, this effervescent beverage shows apples and berries. Its medium sweet finish makes it a crowd-pleasing choice for social gatherings and light hors-d\'oeuvres. I could see a perfect pairing with unagi. (Tasted: July 31, 2018, San Francisco, CA)'}"
/product/jcb-no-69-brut-rose-cremant-de-bourgogne/117319,JCB No. 69 Brut Rose Cremant de Bourgogne,750,12,Number 69 is a seductively light and refreshing rosé. Vibrant aromas of raspberry and red currant evolve into aromatic jammy notes. This wine is tender in the mouth with crisp flavors. View More,{}
/product/silver-oak-alexander-valley-cabernet-sauvignon-2014/498663,Silver Oak Alexander Valley Cabernet Sauvignon 2014,750,13.8,"The 2014 Alexander Valley Cabernet Sauvignon has a garnet color with a ruby red rim and bluish tint. It has an alluring nose of chocolate-covered strawberries, vanilla, nutmeg, truffle and sage. On the palate, it has a broad yet delicate entry and offers cranberry flavors. These flavors are complemented by raspberry and pluot with savory black olive characters on the mid-palate. The wine finishes with silky tannins, cedar and bramble flavors withexcellent length and return. This wine is drinkable upon release, but given proper cellaring conditions can be enjoyed through 2038.Blend: 97.7% Cabernet Sauvignon, 1.3% Merlot, 0.5% Petit Verdot, 0.3% Malbec, 0.2% Cabernet Franc View More","{'WW': 'COMMENTARY: The drama of Silver Oak, well, in reality, there is little at all. Their Cabernet Sauvignons—both the Napa Valley and this one, the Alexander Valley—have become amazingly consistent. While every year has its own spin, there is always comfort in picking up a bottle of Silver Oak. The 2014 vintage is perhaps the most enticing in recent years. TASTING NOTES: At this youthful stage, the wood is quite prominent, yet its lovely red fruit comes through as well. Its aromas and flavors are nicely melded and will continue to soften and gain complexity over time. There is no drama, this is a wine one can always count on to be true to itself. (Tasted: July 18, 2018, San Francisco, CA)'}"
/product/lemelson-theas-select-pinot-noir-2015/355564,Lemelson Thea's Select Pinot Noir 2015,750,13.5,"As Lemelson’s house cuvee, Thea’s Selection is a blend of fruit sourced from all seven of the winery’s organic, estate vineyards that span across three different Willamette Valley AVAs. As such, it is a wonderful representation of the 2015 vintage across all of the sites. View More","{'WS': 'xpressive black cherry and forest floor aromas open to refined and balanced dark raspberry, bitter chocolate and spice flavors that finish with minerally tannins. Drink now through 2023.'}"
/product/champ-de-reves-anderson-valley-pinot-noir-2014/355829,Champ de Reves Anderson Valley Pinot Noir 2014,750,14.5,"Blueberry, cranberry, wisteria, and white rose join wisps of cedar incense, leather, dried mint, and Thai basil on the nose. Pomegranate, tangerine, Niçoise olive, cinnamon, and green tea flavors come together on the palate. Intricately balanced acidity, silky texture, and a touch of mineral tang are all framed by sturdy tannin carrying into a long, lingering finish. View More","{'WW': 'COMMENTARY: The 2014 Champ de Rèves Pinot Noir offers plenty of berries and wood. TASTING NOTES: This is a full flavored wine. Its aromas and flavors of berries and oak should pair nicely with oven-baked lamb shanks. (Tasted: May 23, 2019, San Francisco, CA)'}"
/product/reata-sonoma-coast-chardonnay-2016/352363,Reata Sonoma Coast Chardonnay 2016,750,14,"The name Reata comes from the Spanish word for “lariat.” Hand-braided and buried in earth to cure, each rope — like the wine — is individual to its maker, and to the land it was born out of.The warm, buttery straw color is inviting to the eye, and the nose shows toasted French oak and traditional Bosc pear, red apple and cinnamon. Rich, savory flavors of toasted hazelnut with balanced acidity lifts oak off the palate and keeps you wanting more.This Sonoma Coast Chardonnay impresses with its great balance and complexity. It has a nice butterscotch component without the all-too-common flabbiness, making food pairing easy. Tuna tartare, clam chowder and steamed Sea Bass are all excellent complements for this Chardonnay. View More","{'WE': 'This is a juicy, full-figured white, with a core of minerality that persists effortlessly on the palate. Wet stone, anise and green apple combine for maximum flavor within tones of well-integrated oak.'}"
/product/emilio-lustau-jarana-fino-sherry/147086,Emilio Lustau Jarana Fino Sherry,750,15,"The quintessential Fino from Jerez: dry, light and pungent, with an aroma of almonds and mildly acidic on the palate. View More","{'W&S': 'The wines recommended here have been selected by a broad range of educated palates, then rated and described by one person. Our critics each cover a range of territories. Our goal with these ratings is to provide a single, consistent point of view against which you may measure your own taste over time.'}"
/product/emilio-lustau-solera-los-arcos-dry-amontillado-sherry/40768,Emilio Lustau Solera los Arcos Dry Amontillado Sherry,750,18.5,"#82 Wine Spectator Top 100 of 2012A text book Amontillado of great maturity. Naturally dry and soft, its palate gives a hint of wood and smoky raisins. A powerful and distinctive nutty bouquet. A better Amontillado would be difficult to find.The Los Arcos Amontillado is ideal as a warming aperitiff, with tapas, especially nuts and meats. It can also be served with a meal or any type of cold meat platter or richly flavored seafoods. View More","{'RP': 'The non-vintage Dry Amontillado Los Arcos Solera Reserva reveals a medium amber hue along with a nutty, honeyed, dry personality with great acid.', 'WS': 'A more flattering style, with an off-dry edge to the walnut paste, hazelnut, date and clove-studded orange notes, which show nice focus and zip on the finish.'}"
/product/clos-floridene-blanc-futures-pre-sale-2018/525309,Clos Floridene Blanc (Futures Pre-Sale) 2018,750,0, View More,"{'WS': 'This white delivers tangy fleur de sel, thyme, lemon and white asparagus notes, with good zing for the vintage.\nBarrel Sample: 90-93', 'RP': 'The Clos Floridene 2018 Blanc gives tropical scents of green guava, mango and pineapple with touches of honeysuckle and fresh ginger. Medium-bodied, the palate delivers fantastic freshness and mineral-tinged citrus layers, finishing long and clean.\n\nBarrel Sample: 89-91', 'D': ""This has grassy Sauvignon notes with juice running through it and clear sense of balance and grip. It's a good white wine, full of pleasure, not as soaring as the best vintages here, but still plenty to talk about. 25% new oak was used with integral fermentation.\xa0Drinking Window\xa02019\xa0-\xa02024. Barrel Sample:\xa091""}"
/product/chateau-doisy-daene-grand-vin-blanc-sec-futures-pre-sale-2018/525875,Chateau Doisy Daene Grand Vin Blanc Sec (Futures Pre-Sale) 2018,750,0,"The Grand Vin Sec de Doisy-Daëne is one of the best Vins Blancs Secs of Bordeaux. Considered like Doisy-Daëne Barsac's young brother, it expresses in a different style all the distinction and finesse of this exceptional terroir. It possesses an unusual aromatic power, with grapefruit and white peach aromas and unleashes on the palate flavors of pear and spice. Delicious when young it also has great ageing potential (5 to 10 years). View More","{'WS': 'Yellow apple, fennel and key lime notes mingle in this tasty white, with a rapier finish. Very steely.\nBarrel Sample: 90-93', 'RP': 'The Doisy Daëne 2018 Blanc Sec is a little closed and still a bit cloudy at this nascent stage. It gives lovely lemon tart and grapefruit scents with hints of lime leaves and chalk dust. Medium-bodied, tightly wound, refreshing and citrusy, it has a nice, long mineral-laced finish.\n\nBarrel Sample: 90-92'}"
/product/chateau-suduiraut-le-blanc-sec-de-suduiraut-2016/326811,Chateau Suduiraut Le Blanc Sec de Suduiraut 2016,750,0,"Le Blanc Sec de Suduiraut 2016 has a pale yellow color. The first nose offers floral scents, leading into fruit aromas of pear and citrus. The rounded, delicious sensation on the palate, with its hints of white fruit and spices, is set off nicely by a fresh salty touch.
 View More","{'JD': 'A dry white made by this terrific Sauternes-based estate, the 2016 Le Blanc sec de Suduiraut sports a light gold color as well as a vibrant bouquet of crushed lime, tart pineapple, and beautiful minerality. It’s fresh, medium-bodied, impeccably balanced, and certainly competes with the top Bordeaux Blancs out there.', 'JS': 'Clean and fresh with pear and sliced-apple character. Medium-bodied, clean and minerally. Delicious.'}"
/product/terlano-porphyr-riserva-lagrein-2016/529799,Terlano Porphyr Riserva Lagrein 2016,750,14.5,"Deep impenetrable ruby with violet reflections. This Lagrein selection is a multifaceted wine. It reveals aromas reminiscent of morello cherry and bilberry, with notes of licorice, coffee beans, vanilla, clove and black tea, which makes it spicy and fruity at the same time. The wine is harmonious on the palate with very compact and concentrated, multilayered flavors combining juicy fruit with spicy, peppery elements and a slightly sweet note of dark chocolate rounded off with silky tannins.
Perfect with pink roasted saddle of venison in a walnut crust with root vegetables and red cabbage, rib of beef braised in Lagrein with mixed polenta and baby vegetables, or braised calf’s cheek with Lagrein sauce on celeriac foam. View More","{'JS': 'You rarely, if ever, see this level of complexity in a lagrein, which goes headlong through bracken, tea leaves, vanilla, blackberries, undergrowth, heather and violet extract. Full-bodied and very structured indeed, the chewy tannins envelop layers of compact yet exuberant dark fruit. Elements of undergrowth and spice linger on the long finish. Stunning. Delicious now, but better in 2022.'}"
/product/philip-togni-cabernet-sauvignon-2015/414683,Philip Togni Cabernet Sauvignon 2015,750,0,"For those of you unfamiliar with our vineyard, we are located at 2000 feet elevation on Spring Mountain, in the western hills of the Napa Valley, so that we are above the fog line in a climatic zone totally different from the valley floor. The ten-acre vineyard is planted as 82% Cabernet Sauvignon, 15% Merlot, 2% Cabernet Franc and 1% Petit Verdot. The wine is estate bottled and extremely long lived.
The 2015 was a short crop of only 48 barrels in a year that suffered from drought conditions and was very hot during harvest, which began on September 9th. View More","{'RP': 'Medium garnet-purple colored, the 2015 Cabernet Sauvignon Estate has a very classic nose of cassis, warm plums and crushed blackberries with notions of cigar box, garrigue, damp soil and truffles plus wafts of menthol and underbrush. The palate is medium to full-bodied with a firm frame of grainy tannins and wonderful freshness, finishing long and minerally.', 'WS': 'A focused, tannic style, featuring tobacco and sage notes intermixed liberally with steeped currant and blackberry fruit flavors. Terrific cast iron and graphite hints flow underneath. This has loads of character and range,\nshowing very vigorous, savory-edged cut. Youthfully rugged, with brambleedged grip to burn. Cellaring will let all the elements meld. Best from 2021 through 2040.'}"
/product/ben-haines-wine-co-roussanne-2017/522075,Ben Haines Wine Co Roussanne 2017,750,12.2, View More,"{'WE': 'Ben Haines has emerged as one of Australia’s finest Marsanne producers, and here he proves he’s just as deft with Roussanne, balancing heady aromatics, texture, freshness and complexity. Pale gold in hue, it bursts with fragrances of bruised apples, nectarines, fresh ginger, florals, nuts and smoke. It’s creamy with phenolic complexity, sliced through with mouthwatering acidity and closing on a long apple orchard note.'}"
/product/catena-cabernet-sauvignon-2016/513353,Catena Cabernet Sauvignon 2016,750,13,"The Catena Cabernet Sauvignon shows a dark ruby color with violet tones. On the nose, it offers intense aromas of ripe raspberries and cassis with notes of pepper, clove, and a touch of cedar. On the palate, it is full-bodied and rich and displays layers of black currant and black raspberry with notes of cedar and oregano. This Cabernet Sauvignon is an elegant wine with silky tannins that provide structure and a long and persistent finish.Pair this Cabernet with red meats like steak or lamb, demi-glace sauces, or with Steak Frites for a simple bistro-style meal. View More","{'RP': ""The 2016 Catena Cabernet Sauvignon blends grapes from different terroirs of Mendoza and contains some 7% Cabernet Franc and 3% Petit Verdot, but it's still legally a varietal red. It matured in French and American oak barrels for one year before bottling. The varietal aromas soar from the glass, with a traditional Bordeaux profile. It was harvested early, before March 15th, and it shows in the freshness. These Catena varietals really excel in 2016. Rating: 91+"", 'JS': 'Generous cassis fruit and a hint of chocolate make this a prototypic Argentinian cabernet with enough tannins to balance and a nice supple finish. Very successful for this vintage. 90% cabernet sauvignon, 7% cabernet franc and 3% petit verdot. ', 'TA': 'This is a big blend by anyone’s standards at 480,000 bottles, made with admirable consistency from a combination of vineyards in Luján and the Uco Valley. Rich, smooth and concentrated, it has layers of cassis and herbal fruit and textured tannins. 2019-24. Alcohol: 13%'}"
/product/trapiche-medalla-malbec-2015/512638,Trapiche Medalla Malbec 2015,750,0,"Intense purple with violet tones. Concentrated aromas of red berries, plums, cherries and raisins, highlighted by notes of toast, coconut and vanilla from aging in new French oak barrels. In the mouth the wine reveals its best attributes with a sweet entry, soft and intense tannins that give creaminess, volume and meatiness. The flavors of ripe fruit stand perfectly amalgamated with spicy and smoky wood, leaving a pleasant and persistent finish.
Pair with typical Argentine dishes, grilled meats, to the dough or clay oven. Stews and smoked meats. View More","{'JS': 'A soft and fruity red with blackberry and blueberry character. Juicy. Easy and round textured. Lovely finish.', 'TA': 'A “primera zone” Malbec that marries fruit from Luján de Cuyo and Maipú, this is plush, textured and aromatic, framed by 40% new oak, showing appealing freshness, and with succulent red berry fruit. Appealing stuff. 2019-23. Alcohol: 14%'}"
/product/finca-decero-remolinos-vineyard-cabernet-sauvignon-2015/516060,Finca Decero Remolinos Vineyard Cabernet Sauvignon 2015,750,0,"The Decero Cabernet Sauvignon has classic notes of cassis, cedar and graphite bound together by structural tannins enhanced by 14 months in french oak barrels. An elegant, well structured classic style of Cabernet Sauvignon. View More","{'WS': 'Big and rich, with zesty acidity behind the dark plum, blackberry and dark currant flavors. Chocolate nib notes show\nmidpalate, while creamy accents fill the pure, fruit-filled finish. Drink now through 2024.', 'JS': 'A dense and velvety cabernet with currants, chocolate and hints of oak on the nose and palate. Full body, chewy tannins and a savory finish. A little hot on the finish but this closes things off nicely.', 'W&S': 'From a vintage plagued by rain, this is a lush, gentle cabernet sauvignon. A year in oak barrels has turned the tannins to suede and added a brown-sugar sweetness to the dark fruit, but the wood doesn’t mask the wine’s black-currant fragrance or earthy detail. It’s ready now, a firm, medium-bodied cabernet for a beef braise.'}"
/product/santa-julia-magna-2013/150848,Santa Julia Magna 2013,750,14.3," Deep red-violet with blue hues. Aromas such as vanilla, tobacco, and chocolate. Silky entry, with soft, balanced tannins, well-mixed with black fruit flavors. Well balanced and long finish.Blend:  Cabernet Sauvignon 50%, Malbec 40%, Syrah 10% View More","{'W&S': 'A new direction for red blends in Argentina, this focuses on freshness, on bright red fruit rather than powerful extract or the weight of oak. This presents the cherry and violet scents of malbec (40 percent of the blend) in a delicious wine for any by-the-glass list.'}"
/product/finca-decero-remolinos-vineyard-malbec-2016/423134,Finca Decero Remolinos Vineyard Malbec 2016,750,13.5,"2016 Decero Malbec continues with the style that characterizes the Remolinos Vineyard, displaying intense violet aromas over a core of red fruits with notes of cherries and raspberries. A medium-bodied, very well-balanced wine with fresh acidity, it shows supple and elegant tannins that benefit from 14 months maturation in French oak barrels. View More","{'JS': 'A very nice cabernet for the difficult 2016 vintage with dried cherry, currants and toast aromas. Medium body, but with generous, supple tannins and some richness on the finish.', 'JD': 'The 2016 Malbec Remolinos Vineyard is a big, ripe, opulent effort that, like the 2015, is a terrific value. Blueberries, jammy black raspberries, ground pepper, and underbrush all give way to a ripe, full-bodied Malbec that has terrific purity and balance. It’s a sexy fruit bomb to drink over the coming 4-5 years.', 'WS': 'A sanguine red, with notes of hot stone to the raspberry, dried cherry and floral flavors. The savory finish has some minerally accents. Drink now through 2021.'}"
/product/bodegas-renacer-punto-final-malbec-reserva-2015/298328,Bodegas Renacer Punto Final Malbec Reserva 2015,750,13.5,"This Malbec is a deep ruby red color with violet highlights. On the nose, a combination of red and black fruit aromas mingle with earthy mineral and floral notes, highlighted by sweet spice and vanilla from the French oak. Black raspberry and plum flavors dominate the palate along with more subtle flavors of tangy cherries, vanilla, and mocha. The sweet tannins carry through to the long, robust finish. This is full-bodied Malbec that pairs best with boldly flavorful meat dishes such as a rib-eye steak with chimichurri. View More","{'JS': 'Aromas of fresh sliced strawberries, blueberries and watermelon. Medium to full body, round and velvety tannins and a fresh and drinkable finish.'}"
/product/poggerino-chianti-classico-bugialla-riserva-2015/514249,Poggerino Chianti Classico Bugialla Riserva 2015,750,0,"Bright ruby red color. On the nose notes of blackberries, leather, cherries and red currant with a touch of liquorice, graphite and tobacco. Sweet and persistent tannins. View More","{'WS': 'A mix of pure cherry and cigar humidor aromas lead off, with the cherry theme continuing, supported by rosemary, iron and tar flavors. Big, burly tannins line the finish and should carry this wine for another few decades. Best from 2023 through 2040.'}"
/product/mollydooker-the-boxer-shiraz-2017/508656,Mollydooker The Boxer Shiraz 2017,750,0,"This alluring and unashamedly bold Shiraz has hints of spiced plums, blackberry jam and cherry all at the fore and finishes with coffee cream, licorice and vanilla. Full bodied with vibrant berry fruit characteristics, yet elegant with restrained tannins, resulting in a soft mouthfeel. This 2017 Boxer is sure to be a knockout! View More",{}
/product/angove-family-winemakers-nine-vines-moscato-2017/325587,Angove Family Winemakers Nine Vines Moscato 2017,750,0,"Crisp and fresh bursting with grapey flavours this is a light delightfully sweet slightly fizzy wine made to drink soon after bottling.Perfect as an aperitif, or to accompany dessert, this is a wine that speaks of its South Australian origins, perfect with a picnic next to the river or a lazy afternoon at the beach. View More",{}
/product/chateau-talbot-futures-pre-sale-2017/422892,Chateau Talbot (Futures Pre-Sale) 2017,750,0,"Blend: 68% Cabernet Sauvignon, 26% Merlot, 6% Petit Verdot View More","{'TA': 'Very deep inky colour. Deep, spicy and coffee-ish aromas of earth and roasted kernel. Black fruit underneath. Very profound and deep flavours – serious traditional style. Rich black fruit, savoury meaty touches from oak, and big tannins. Rounded warm finish.\nBarrel Sample: 92-94', 'JS': 'This is solid and structured with blackberry and currant character. Full-bodied, muscular and dialed-in.\nBarrel Sample: 92-93', 'WS': 'Solid, with currant and plum fruit at the core flanked by focused, chalky tannins. Savory and tobacco notes score the finish. A touch austere but shows impressive drive.\nBarrel Sample: 90-93'}"
/product/chateau-de-francs-les-cerisiers-2016/215822,Chateau de Francs Les Cerisiers 2016,750,0, View More,"{'JS': 'Deeply ripe dark berries with a fragrant, violet note and chalky, stony notes, too. There’s a very plush and cool-fruited feel to the palate, as well as a freshness of fruit and tannins to close it out in style. A blend of 90 per cent merlot and ten per cent cabernet sauvignon. Try from 2023.'}"
